-2.0 2.3611041198828293e-59 0.0
-1.99 1.0918025605516674e-58 0.0
-1.98 7.375628293911994e-58 0.0
-1.97 4.6168205632289503e-57 0.0
-1.96 2.855219752648026e-56 0.0
-1.95 1.719639201922971e-55 0.0
-1.94 1.0075155404797809e-54 0.0
-1.93 5.731138779925758e-54 0.0
-1.92 3.161949507385808e-53 0.0
-1.91 1.6907924800804896e-52 0.0
-1.9 8.758713490472202e-52 0.0
-1.89 4.393830214140007e-51 0.0
-1.88 2.1337923241718683e-50 0.0
-1.87 1.002800547463701e-49 0.0
-1.8599999999999999 4.558899137003129e-49 0.0
-1.85 2.0039710040681652e-48 0.0
-1.84 8.512945725214797e-48 0.0
-1.83 3.492690051562142e-47 0.0
-1.82 1.3830158567454625e-46 0.0
-1.81 5.281211539538348e-46 0.0
-1.8 1.9430564914527263e-45 0.0
-1.79 6.880801166212629e-45 0.0
-1.78 2.342591571223166e-44 0.0
-1.77 7.657767388582392e-44 0.0
-1.76 2.4001465343812142e-43 0.0
-1.75 7.201468131912842e-43 0.0
-1.74 2.0649401056604856e-42 0.0
-1.73 5.6480861027320396e-42 0.0
-1.72 1.4709088570701172e-41 0.0
-1.71 3.6407460934784575e-41 0.0
-1.7 8.553260369678119e-41 0.0
-1.69 1.906740000332663e-40 0.0
-1.68 4.04148767529169e-40 0.0
-1.67 8.19693266312721e-40 0.0
-1.66 1.612909706577929e-39 0.0
-1.65 3.1533256143020556e-39 0.0
-1.6400000000000001 6.322623379536094e-39 0.0
-1.63 1.3366722734759525e-38 0.0
-1.62 3.0055249630434055e-38 0.0
-1.6099999999999999 7.116717142367117e-38 0.0
-1.6 1.7551742625960518e-37 0.0
-1.5899999999999999 4.514074235042188e-37 0.0
-1.58 1.2213265860685106e-36 0.0
-1.57 3.476548225225909e-36 0.0
-1.56 1.0231239233369578e-35 0.0
-1.55 3.0288369138934607e-35 0.0
-1.54 8.800111205843754e-35 0.0
-1.53 2.4696264223446955e-34 0.0
-1.52 6.642212832066241e-34 0.0
-1.51 1.7081517500745756e-33 0.0
-1.5 4.203205148698101e-33 0.0
-1.49 9.91540587615869e-33 0.0
-1.48 2.2465148234215205e-32 0.0
-1.47 4.8922495420156935e-32 0.0
-1.46 1.0230390621481779e-31 0.0
-1.45 2.0480935045754663e-31 0.0
-1.44 3.905322169945309e-31 0.0
-1.43 7.042427882469024e-31 0.0
-1.42 1.1901639951541393e-30 0.0
-1.4100000000000001 1.8637750509016445e-30 0.0
-1.4 2.665409163776009e-30 0.0
-1.3900000000000001 3.411959471533525e-30 0.0
-1.38 3.791041157518997e-30 0.0
-1.37 3.462534114786429e-30 0.0
-1.3599999999999999 2.3080700027385318e-30 0.0
-1.35 7.641171189495168e-31 0.0
-1.3399999999999999 7.700746671135065e-33 0.0
-1.33 1.6603280584660704e-30 0.0
-1.3199999999999998 6.836996536068223e-30 0.0
-1.31 1.48934632864768e-29 0.0
-1.2999999999999998 2.2857657260257807e-29 0.0
-1.29 2.659983499693065e-29 0.0
-1.28 2.3694722552501896e-29 0.0
-1.27 1.602166857565514e-29 0.0
-1.26 9.216914422063646e-30 0.0
-1.25 8.122437723902572e-30 0.0
-1.24 1.1808756386539802e-29 0.0
-1.23 1.4038022517390743e-29 0.0
-1.22 1.037590742230663e-29 0.0
-1.21 4.239427127940205e-30 0.0
-1.2 2.729873961612967e-30 0.0
-1.19 6.03677822002753e-30 0.0
-1.18 6.75657342398889e-30 0.0
-1.17 3.8421436279014055e-30 0.0
-1.1600000000000001 9.145861644683485e-30 0.0
-1.15 2.876263068140957e-29 0.0
-1.1400000000000001 4.517094584509133e-29 0.0
-1.13 3.7340641043702874e-29 0.0
-1.12 1.4424450680101982e-29 0.0
-1.1099999999999999 3.9587078947291274e-30 0.0
-1.1 9.98928854596124e-30 0.0
-1.0899999999999999 1.390714343111919e-29 0.0
-1.08 1.0665901363329879e-29 0.0
-1.0699999999999998 9.57273269572952e-30 0.0
-1.06 1.0385656675172848e-29 0.0
-1.0499999999999998 8.735489937658266e-30 0.0
-1.04 8.926715367261255e-30 0.0
-1.03 1.8645510499610097e-29 0.0
-1.02 4.3418492706741813e-29 0.0
-1.01 6.891231553341466e-29 0.0
-1.0 5.948901302889117e-29 0.0
-0.99 1.980352684969375e-29 0.0
-0.98 4.182061659827107e-30 0.0
-0.97 2.0002486666466117e-29 0.0
-0.96 2.1142524037042573e-29 0.0
-0.95 5.21316411187029e-30 0.0
-0.94 8.174347983809633e-33 0.0
-0.9299999999999999 1.5859138167795702e-30 0.0
-0.9199999999999999 2.0559252841244854e-29 0.0
-0.9099999999999999 8.36901396919004e-29 0.0
-0.8999999999999999 2.116989681186971e-28 0.0
-0.8899999999999999 8.0162975465239225e-28 0.0
-0.8799999999999999 4.0450816786629895e-27 0.0
-0.8699999999999999 1.9716487787992164e-26 0.0
-0.8599999999999999 8.864029456297808e-26 0.0
-0.8499999999999999 3.751055415947933e-25 0.0
-0.8400000000000001 1.5474847840383163e-24 0.0
-0.8300000000000001 6.365676809221243e-24 0.0
-0.8200000000000001 2.61966785415902e-23 0.0
-0.81 1.0740034425776006e-22 0.0
-0.8 4.374136971567292e-22 0.0
-0.79 1.7664103684797494e-21 0.0
-0.78 7.053916989670926e-21 0.0
-0.77 2.778059986680571e-20 0.0
-0.76 1.0772289001620291e-19 0.0
-0.75 4.1085877549505455e-19 0.0
-0.74 1.5398238783052342e-18 0.0
-0.73 5.6663335159126e-18 0.0
-0.72 2.0468843300650593e-17 0.0
-0.71 7.259679381614238e-17 0.0
-0.7 2.527984614846372e-16 0.0
-0.69 8.640182236697344e-16 0.0
-0.6799999999999999 2.8975854138967286e-15 0.0
-0.6699999999999999 9.534893524756821e-15 0.0
-0.6599999999999999 3.0788861641598337e-14 0.0
-0.6499999999999999 9.754184052256392e-14 0.0
-0.6399999999999999 3.030792628559519e-13 0.0
-0.6299999999999999 9.23449715671205e-13 0.0
-0.6199999999999999 2.7591888564037365e-12 0.0
-0.6099999999999999 8.084279956797733e-12 0.0
-0.5999999999999999 2.3220292688395415e-11 0.0
-0.5900000000000001 6.536383216331536e-11 0.0
-0.5800000000000001 1.8031522940586915e-10 0.0
-0.5700000000000001 4.874875912600133e-10 0.0
-0.56 1.2913534762189232e-09 0.0
-0.55 3.3506785038297443e-09 0.0
-0.54 8.514626191679947e-09 0.0
-0.53 2.1191723843905238e-08 0.0
-0.52 5.165247198731074e-08 0.0
-0.51 1.2325111071956103e-07 0.0
-0.5 2.8784812419401755e-07 0.0
-0.49 6.580116657676801e-07 0.0
-0.48 1.472321509139846e-06 0.0
-0.47 3.223487568054629e-06 0.0
-0.45999999999999996 6.903331715001158e-06 0.0
-0.44999999999999996 1.4461907978840502e-05 0.0
-0.43999999999999995 2.964039789785537e-05 0.0
-0.42999999999999994 5.9415541209353184e-05 0.0
-0.41999999999999993 0.00011643258750151587 0.0
-0.4099999999999999 0.00022306664349517482 0.0
-0.3999999999999999 0.00041794845456503255 0.0
-0.3899999999999999 0.0007656329093980903 0.0
-0.3799999999999999 0.0013703842368505336 0.0
-0.3699999999999999 0.00239675844599657 0.0
-0.3599999999999999 0.004098812770803891 0.0
-0.34999999999999987 0.006852451103225133 0.0
-0.33999999999999986 0.011187553522570217 0.0
-0.33000000000000007 0.017839627745596005 0.0
-0.32000000000000006 0.027821683302253 0.0
-0.31000000000000005 0.042427481603353565 0.0
-0.30000000000000004 0.06314820442706248 0.0
-0.29000000000000004 0.09175935201906486 0.0
-0.28 0.13053710280558248 0.0
-0.27 0.18176072408019553 0.0
-0.26 0.24675687327996706 0.0
-0.25 0.3268722905154119 0.0
-0.24 0.4251327105998983 0.0
-0.22999999999999998 0.542393891012049 0.0
-0.21999999999999997 0.6728147661722851 0.0
-0.20999999999999996 0.8135190793545517 0.0
-0.19999999999999996 0.9730183968367264 0.0
-0.18999999999999995 1.1465410317407225 0.0
-0.17999999999999994 1.3020983982914986 0.0
-0.16999999999999993 1.438406249832487 0.0
-0.15999999999999992 1.6037346207091956 0.0
-0.1499999999999999 1.7733789670624232 0.0
-0.1399999999999999 1.8387100088211163 0.0
-0.1299999999999999 1.8498328551104164 0.0
-0.11999999999999988 1.9874446123547276 0.0
-0.10999999999999988 2.1229334331511245 0.0
-0.09999999999999987 1.9591970342227956 0.0
-0.08999999999999986 1.7679492761334825 0.0
-0.08000000000000007 2.000409871967351 0.0
-0.07000000000000006 2.1467340450552186 0.0
-0.06000000000000005 1.5965399944051797 0.0
-0.050000000000000044 1.2585428366540827 0.0
-0.040000000000000036 1.8962726008303226 0.0
-0.030000000000000027 2.0405490739140184 0.0
-0.020000000000000018 0.9010063548763887 0.0
-0.010000000000000009 0.7269269963471893 0.0
0.0 2.129614538214782 0.0
0.010000000000000231 1.9540075551950618 2.0
0.020000000000000018 2.345993686516321 2.0
0.03000000000000025 2.959601792471844 2.0
0.040000000000000036 3.613523708548678 2.0
0.04999999999999982 4.203422269947943 2.0
0.06000000000000005 4.666395729880066 2.0
0.06999999999999984 4.966699173483315 2.0
0.08000000000000007 5.089653202114244 2.0
0.08999999999999986 5.038131493987964 2.0
0.10000000000000009 4.829324903817572 2.0
0.10999999999999988 4.491043254128474 2.0
0.1200000000000001 4.057581676216336 2.0
0.1299999999999999 3.565524341982126 2.0
0.14000000000000012 3.049950959332647 2.0
0.1499999999999999 2.541443847530014 2.0
0.16000000000000014 2.0641361238996443 2.0
0.16999999999999993 1.6348545309337859 2.0
0.18000000000000016 1.2632418635805174 2.0
0.18999999999999995 0.9526256256200238 2.0
0.20000000000000018 0.7013447166570377 2.0
0.20999999999999996 0.5042510874070004 2.0
0.2200000000000002 0.3541530705368357 2.0
0.22999999999999998 0.24304087045690873 2.0
0.2400000000000002 0.16301257877831474 2.0
0.25 0.10688607047275393 2.0
0.26000000000000023 0.06852991386357082 2.0
0.27 0.04297304396324549 2.0
0.28000000000000025 0.02636113195282192 2.0
0.29000000000000004 0.01582256456509712 2.0
0.30000000000000027 0.009294487587220901 2.0
0.31000000000000005 0.005344398501566702 2.0
0.31999999999999984 0.0030087378821270646 2.0
0.33000000000000007 0.0016586994614576909 2.0
